V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116
0.77845317,0.3766849,0.30192862,0.30121303,-0.57930955,-0.86925769,0.55255544,0.36249959,-0.20266728,-0.15320149,0.93117082,0.55689949,0.57122177,0.37545368,0.034226254,0.14104688,1.4689201,1.4191322,0.78453603,0.65596128,-0.91155541,-0.70589674,0.61014235000000006,0.34211323,-0.98553082,-1.7346411,-1.2357361,-0.71031547,0.95341945,0.6387642,0.20253333,0.61870432,0.29631177,0.35415721,0.20954284,0.29764995,0.27240783,0.22272577,-0.16772917,0.036779104,0.42963675,0.080198623,0.83676916,0.45690319,0.069495954,0.36288798,0.85040176,0.53345963,0.31591272,0.91262281,0.49847347,0.38925886,0.51071551,0.71109855,0.25691606,0.24337032,0.87985873,-0.0063007912,-0.20048888,-0.35247442,0.40733856,0.39386159,0.58463335,0.53186712,-0.017843798,0.0084755793,-0.12721189,-0.014176741,0.27059089,-0.35220562,1.0223868,0.91391361,1.3990268,0.96211255,0.97558159,0.86213368,0.75586164,0.56652057,2.7777072,3.0556831,1.5031649,1.4914579,0.47294617,0.18530906,0.39923072,0.35141873,-0.63899148,-0.5199464,0.021898106,0.1054218,0.60616887,0.43850116,0.79993927,0.70663875,-0.18735927,0.061459869,0.037921265,0.5963999,0.51905644,0.62635708,0.094406664,0.23938565,-0.19101273,-0.0046857279,-0.072086394,0.032133952,-0.7163499,-0.43396664,0.0095624104,0.39731503,0.54668927,0.59281522,0.56713212,0.24218741,0.21919796,0.28024963
1.2024304,0.31552476,0.42606486,0.60365146,-0.0019111666,0.080741148,0.56067872,0.83062384,0.38180971,0.65368038,0.71124592,0.9013238,0.47258306,0.54638749,0.38632546,0.74297151,1.0801966,0.68282807,0.92907792,0.91324162,-0.06314965,0.024625942,0.57650709,0.71542811,-0.019566007,-0.053043485,-0.12467849,-0.16188931,0.9307521,0.83239007,0.62353408,0.69516575,0.56803632,0.76276022,0.12548295,0.17355835,0.052178577,0.21921487,0.013029136,0.08211638,0.38213499,0.32935342,0.7472735,0.53955755,0.50658995,0.51410758,0.7211279,0.80675834,0.32857917,0.35527393,0.18279487,0.2848165,0.57350487000000006,0.29483411,0.22329661,0.275846,1.2988632,0.23025012,0.3050808,0.539352,0.94201657,1.2275611,1.6005642,1.2303364,0.054922745,0.60650712,0.17937554,0.13465126,0.42160574,0.26519573,0.78330213,0.88002384,1.1544931,0.73273751,1.1982813,0.92988557,0.79522896,0.57780659,3.0851848,3.3858299,2.3668747,2.419808,0.73126838,1.5258962,0.65893909,0.77674794,0.097836167,0.26725568,0.21205062,0.28328165,0.67043602,0.46910337,0.48140717,0.12413271,0.48853254,0.48896229,0.1479996,0.70188963,0.66387293,1.0600042,0.46736577,0.16186877,0.42465439,0.31962731,0.34006834,0.41671887,0.11539504,0.54890817,0.67357898,0.61721301,0.57101816,0.75805989,0.37128985,0.53789234,0.50860006,0.12459139
0.71119684,0.25978702,0.33675809,0.21708679,0.092077225,-0.063096374,0.31527868,0.36449051,0.4418284,0.2199652,0.50185066,0.69637218,0.38870436,0.75919518,0.28446861,0.55263197,1.1404021,0.87704721,1.0834166,0.80204651,-0.078044042,0.040041417,0.56597382,0.45614371,-0.076574054,-0.1462998,-0.024067674,-0.020608239,0.8015101,0.75232148,0.58229774,0.39025399,0.50900316,0.49817157,-0.092052102,-0.14775893,0.12638447,-0.03116731,-0.12015459,-0.16684566,0.83974203,0.24701744,-0.2974726,-0.2740006,-0.46946949,-0.37003124,-0.23372166,-0.22296548,-0.32279932,-0.30743098,-0.1349466,-0.37444338,-0.10974638,-0.037420686,-0.16485909,-0.13546558,0.64207289,-0.005645331,0.030698407,-0.15992101,0.66319597,0.6290023,1.1315095,0.7502653,0.61145294,0.096291348,-0.28615233,-0.34629861,0.27972618,-0.061976932,0.85211384,0.84427369,1.3835329,0.96606767,0.94236118,0.68948901,0.96703672,0.71597052,2.083792,2.1017814,2.6140029,1.8224699,0.64422685,1.826341,0.41359711,0.3111461,0.34955853,0.19505778,0.022193735,0.10103352,-0.062730625,-0.22977948,-0.1202557,-0.40512916,0.097284831,0.13134774,-0.099314611,0.94597122,-0.1112364,0.71775454,-0.15123402,-0.23840614,0.07624305,0.10422987,-0.1558712,-0.12643492,-0.12375604,0.032390356,0.26453502,0.45379429,0.23495239,0.48768851,-0.34541884,-0.058011413,-0.35222375,-0.36613974
0.69636577,0.1808503,-0.56672347,-0.31574129,-0.95557046,-1.0846813,0.036333323,0.17771658,-0.22126251,-0.59133407,0.63441086,0.88801771,0.19808453,0.65931475,-0.23941448,0.2731621,1.1256117,0.638643,0.74123532,0.72426841,-1.0746384,-1.3407837,-1.1251724,-0.89680484,-1.0365201,-1.6789235,-0.99983403,-1.5571997,0.67209172,0.85976148,-0.72716898,-0.92861116,-0.29368767,-0.1465089,-1.2726038,-1.167465,-0.4015331,-0.22633784,-0.66626769,-0.35601917,-0.12526751,-0.14893788,0.56473583,0.40728042,0.25044522,0.17157505,0.51821011,0.57384783,0.31253058,0.20139287,0.23485591,0.23672939,0.58733833,0.70704103,-0.043633603,0.15237679,0.2564351,-0.15141171,0.10436936,-0.41218705,0.47900742,0.92714882,0.30146267,0.48967874,-0.30015305,-0.39621261,-0.83626854,-0.93347454,-0.26921591,-0.54553926,0.047133222,0.28442782,0.44246647,0.26815613,0.18973993,0.22093388,-0.25046435,-0.317065,1.341126,1.5593727,1.6868939,1.6229796,0.43477212,0.50316504,-0.097034492,0.19018158,-0.4497641,-0.48366335,-0.13151068,0.18378522,0.99592343,0.8895492,0.71368706,0.56069469,-0.31902854,-0.20249522,-0.33089153,0.093604572,1.2254748,1.2036015,0.72377908,0.89495468,0.27907431,0.58015937,-0.10257734,-0.26398003,-0.27171488,-0.52562249,-0.073117662,-0.77507606,0.071772739,1.624284,0.6913783,0.36554283,-0.24596298,-0.14650127
0.12779652,-0.10778179,-0.14043085,-0.22802276,-0.20703506,-0.25794645,-0.12757986,-0.07532835,-0.14018923,-0.27251974,-0.031375863,-0.032327771,-0.14356422,-0.18853886,-0.14893521,-0.077430435,0.47195023,-0.030187072,-0.057503313,-0.071430646,-0.23345862,-0.37723081,-0.24393708,-0.22429404,-0.2104139,-0.15041342,-0.17772997,-0.29069787,0.037523091,-0.021503773,-0.2248607,-0.22421275,-0.1086731,-0.10096369,-0.33143675,-0.5104537,0.029800229,-0.063873325,-0.11914551,-0.16325916,0.12733553,-0.098627865,0.24949245,0.066423096,0.010656973,-0.029553091,0.094079576,-0.025893889,-0.034185749,0.02399971,0.055762485,-0.12293751,0.020492737,-0.051806685,-0.048747905,-0.10464101,0.061225891,-0.11553806,-0.19532569,-0.082321793,-0.036076754,-0.099120464,0.033585288,-0.068004958,-0.26580128,-0.47887695,-0.3184998,-0.35678506,-0.10379148,-0.1675756,0.38785803,0.26648912,0.45202589,0.30078042,0.39939258,0.33463937,0.29138231,0.027007354,1.5649899,1.1711273,0.90141535,1.0270084,-0.08871809,-0.10928875,-0.16728659,-0.091934957,-0.56848711,-0.50441086,-0.27501369,-0.16360635,0.3221643,0.31867719,0.26608035,0.36370099,-0.14070253,-0.15381659,-0.062336391,0.20441333,0.40819874,0.32458743,-0.16559432,0.16068558,-0.12047646,0.17557596,-0.2293292,-0.10928553,-0.32167558,0.11748517,0.094104767,1.1693133,0.56221706,0.28162004,0.24798933,0.025598884,-0.022596717,-0.1024109
1.0086087,0.51791835,-0.11052111,-0.1060468,-0.11863058,0.022539396,0.030501101,0.11120727,0.049946079,0.082138967,0.71360129,0.57849216,0.17687467,0.23947646,0.21259362,0.18089616,1.4766641,1.213094,0.48435323,0.55586398,-0.075232387,0.065212592,-0.10570817,-0.08421411,-0.28600687,-0.1256358,-0.29367162,-0.2132432,0.76311255,0.72484386,-0.041361168,0.0038391557,0.29528204,0.15218063,-0.36186489,-0.15590006,0.10342909,0.22469556,-0.084983204,-0.03658326,0.68142128,0.65272063,0.43936233,0.01477786,-0.22166045,-0.31333287,0.073414497,0.21309604,-0.35390416,-0.34801713,-0.25780329,-0.28688088,0.010128595,-0.0035831272,-0.064989477,0.027572922,0.98806241,0.30708236,0.13993336,0.21634412,0.39260024,0.59741113,1.1951745,0.57937109,-0.18082213,0.024186546,-0.10651709,-0.11803868000000001,0.023832843,0.040085699,0.42460731,0.46949399000000003,0.94622374,0.65390104,0.97732803,0.81741193,0.68649942,0.32447761,3.0621473,3.0662127,2.8263474,2.5533123,0.77851903,1.1482395,0.32449821,0.33180548,-0.11630907,-0.054710135,0.0063168139,0.10504799,0.71448576,0.82604063,0.17793122,0.19970238,0.20906802,-0.074513808,0.32621217,0.82606876,1.1600474,1.7584298,0.24259747,0.29249471,0.44438273,0.55858958,0.16983852,0.31377254,0.27069795,0.22028516,0.26988438,1.0750945,1.0536318,1.8081152,0.76565957,0.76894897,0.42268884,0.14656987
-0.50160113,-0.66454762,-0.87253195,-0.48014528,-0.51991528,-0.1955616,-0.93188244,-0.15394693,-0.4502306,0.2943536,-0.45792487,0.074508462,-1.0825726,0.033011794,-1.1710565,-0.28919673,-0.47037226,-0.58532399,-0.82816032,-0.71718019,-0.32860768,-0.36163634,-1.1382812,-0.5568648,-1.3361623,-0.73223788,-1.0037789,-0.29156648,-0.61620122,-0.46647972,-0.9494977,-0.53531933,-1.5783359,-1.0858867,-1.7936591,-1.7093515,-1.3371809,-0.78011116,-1.7107327,-1.3455751,-0.55933198,-0.88156384,-0.90739256,-1.0461896,-1.4496398,-1.6590892,-1.6217594,-1.2914557,-1.0489945,-1.1292979,-1.0435002,-0.94914857,-1.7066715,-1.6724007,-1.7792311,-1.7172984,-0.57283151,-1.3380181,-2.0967988,-1.7090362,-0.93736297,-0.21247521,-0.79556549,-0.65286195,-0.65978169,0.11734009,-2.5348613,-2.1518581,-1.0732611,-1.9371122,-0.19857214,0.0084606111,-0.090573922,-0.13080981,0.20919922,-0.042758361,-0.17275637,-0.28666195,-0.036972478,-0.27075326,0.76422048,0.65920681,-1.3019433,-0.37316476,-1.087562,-0.66915864,-1.5796221,-1.1465254,-1.4196672,-1.2564712,-0.65497434,-0.80337924,-0.83376539,-1.0502338,-0.69129387,-0.75253937,-1.0202559,-0.55962047,-0.37926798,-0.44928695,-0.52406883,-0.87079525,-0.38187504,-0.28613582,-0.67775506,-1.0994284,0.048700042,-0.098463595,-0.46175471,-0.2942698,-0.40823805,-0.78685167,-1.0229027,-0.51221275,-0.68264496,-1.0211822
1.1687115,0.1749881,0.036251023,-0.05204935,-0.053232227,0.091896459,0.24440803,0.32039423,-0.02296833,0.15778452,0.54117155,0.63862264,0.3504782,0.29894084,-0.021117987,0.16668212,1.0379835,0.78016526,1.0193162,0.63415813,0.016402777,-0.087349609,0.093849421,-0.032645233,-0.19959278,-0.09819188,-0.42310992,-0.19174929,0.91757333,0.61079824,-0.094624378,-0.015967295,0.51540136,0.49683923,0.15062661,0.057470292,0.19823131,0.26282391,-0.083512418,0.0053672288,0.96328896,0.2294569,0.2332885,0.099551186,0.44484673,0.027070759,0.03521502,0.16273979,0.014120713,-0.20469019,0.027663697,-0.05898026,0.079812068,0.043787725,0.1049418,0.12635638,1.3256,0.071336873,0.51124954,0.48726848,1.0908869,0.84365675,0.99964505,0.53929916,0.3955456,0.13909027,0.2445531,0.14018485,0.28835696,0.28026985,0.33219513,0.44637764,0.93870509,0.57821292,1.1120344,0.73548049,0.83570111,0.63119638,3.3092709,1.4356103,1.9771721,1.8988008,0.36949591,1.1222579,0.60008723,0.31765744,-0.47383344,-0.063081205,4.1962415e-4,0.15063728,1.2745143,1.2419227,0.64239016,0.4675649,0.32540762,0.077817671,0.29212672,0.44559914,0.96103135,1.9599317,0.6100319,0.62764013,0.50395834,0.69376302,0.37763211,0.51215518,0.2599415,0.51560295,0.13541973,0.37578061,0.8111704,1.2379885,1.2590568,0.79305708,0.74400079,-0.51931038
0.88549697,0.43718436,0.41728777,0.40249106,0.802194,0.9185383,0.71686506,0.49301043,0.69474325,0.89042002,0.51389128,0.65294504,0.50776225,0.61019054,0.7752167,0.88262245,1.2850496,1.1327119,0.91515622,0.65298718,1.8873073,1.1303437,0.19362873,0.23826718,0.99751365,0.83714592,1.2873287,1.7526798,1.4368505,1.0854839,1.0041565,1.1308147,0.86897194,0.73342419,0.15781471,0.45326203,0.89434433,0.88104117,0.83851361,0.83770955,1.7619212,1.0103719,-0.018669248,0.18884385,-0.29235464,-0.21174051,-0.060418129,0.26143861,0.2149241,0.13332355,0.12882324,0.059156038,0.1212482,0.11037868,0.39520469,0.50864747,1.4293028,-0.10773405,0.55516201,0.38392901,1.0727506,0.79731327,0.86437869,0.92423403,0.55628574,0.65916061,0.25279924,0.4228247,0.63572288,0.023433641,1.3476598,1.4002378,1.6217098,1.257728,1.6170856,1.466078,1.6401174,1.5091391,2.9348931,2.7974374,2.32689,2.0563006,1.1166777,0.89332825,0.65434718,0.80484104,0.41149919,0.67376179,0.40931022,0.8512187,0.76737964,0.85859561,0.060733713,-0.05272017,1.4545773,1.3806737,0.83429384,1.5349578,0.71151114,1.3511851,0.35893321,0.12147316,0.94052869,0.97063491,0.58541512,0.91217086,0.94036698,2.0578070999999998,1.4559605,1.2089042,1.2129245,1.0582687,0.63123065,0.88891858,1.0219582,0.89149612
0.59345639,-0.042377919,-0.23613116,-6.897524e-4,-0.49361676,-0.21786149,-0.35375571,-0.10997409,-0.35693473,-0.29295534,-0.30986747,-0.10744721,0.072800905,-0.023350528,-0.42602208,-0.43498565,0.60424256,0.10828719,0.16908333,0.20652159,-0.24798046,0.047764035,-0.20053984,-0.19383579,0.34378318,-0.085485049,0.29851604,-0.041830659,0.081035964,0.046308517,-0.061275788,-0.11067557,0.17950484,0.021925092,0.60159028,0.707358,0.13070346,0.22161245,0.24202892,0.12655306,0.83847654,0.56441468,0.52452675,0.52351379,0.14979582,0.33009471,0.38014925,0.68041033,0.073105283,0.23852541,0.074282683,0.15144739,-0.040496454,0.1654761,0.0515773,0.20176733,1.2096487,-0.22929344,-0.34130499,-0.46293454,0.43410957,0.65410477,0.3163873,-0.14401682,0.24153106,0.77366054,-0.21682082,0.19065252,0.30553848,-0.074761063,0.22522585,0.274371,0.89871842,0.55103871,0.60225159,0.57291833,0.59755707,0.29045925,1.9438059,0.88844389,2.0921772,1.6718006,-0.24362175,0.8182596,0.34420261,0.11598897,-0.35253333,0.06389153,-0.056718929,-0.061285257,0.15216535,-0.12352674,-0.28614587,-0.37809354,0.34236014,0.17582875,0.24656751,0.42562667,-0.042741314,0.64779758,-0.36433144,-0.12380296,-0.19786012,0.17290677,-0.27950788,-0.22336096,0.04335477,0.0042417853,0.29813245,0.4095864,0.448915,0.14596915,-0.25480253,-0.17609107,-0.34681714,-0.70761821
0.16379184,-0.075672373,-0.19040976,0.28413856,1.1768397,0.99184173,0.053598747,0.53818095,1.8563929,1.2611189,0.68428469,0.55881494,-0.083187118,0.076344818,0.34212726,0.83694109,0.62650123,1.3770559,0.35518339,0.24127383,-0.43449113,-0.66126275,-0.20565665,0.40112412,-0.077452794,0.41122256,-1.0923914,-0.87296194,0.80793512,0.96785891,-0.082201138000000007,0.090985596,-0.63726735,-0.44687814,-1.5761046,-1.4360275,-1.0312477,-0.65305942,-1.4491554,-1.0623164,-0.36719194,-0.19225827,0.061282158,-0.1151903,0.13165602,-0.23349068,-0.32734638,-0.3547754,0.49097481,0.60984719,0.096753947,0.16091341,0.5342029,0.11317776,-0.70537931,-0.5701426,-0.13901158,-0.54920486,0.74761745,1.4412073,0.57821238,0.9816041,0.58131856,0.29097508,0.028084338,0.16166496,-0.79784793,-0.70878068,-0.25458442,-0.2033264,0.11029574,0.46080452,0.034248948,0.31684431,-0.87563446,-0.65444085,-0.46461263,-0.34113175,1.1837744,2.0243335,2.0375521,1.0264592,-0.85314107,-0.49482854,-0.20656726,-0.057517661,-2.8333589,-1.122967,-0.96372336,-0.57559171,0.47088948,0.16375302,0.25212131,-0.55773652,-1.0873541,-1.068208,-0.49418274,-0.58718526,0.56681958,0.10733087,0.21998042,-0.17933911,0.4446533,0.028191909,0.084469065,-0.7571229,0.17096961,0.55705166,-1.1665949,-0.72299638,-0.20409706,0.26152264,0.066600442,-0.79392278,-0.7645973,-0.76751465
0.26679303,0.27030566,0.055832818,0.013621077,0.19935839,-0.43589443,-0.054090131,0.014375252,0.088881284,-0.13855205,-0.026223436,-0.040308632,0.040694781,-0.013720766,0.17524281,0.1460807,0.2837781,0.16399732,0.34546705,0.41443165,0.33303174,0.029148908,0.071500726,0.025297992,-0.082454845,-0.33781673,0.0059228465,-0.53963035,0.07109306,0.1118367,0.0045006596,-0.027213922,-0.03274814,-0.089226581,-0.37279162,-0.31778672,0.19768688,0.22611637,0.21423778,0.16944958,0.27071404,0.094269,0.58041638,0.58448207,0.63267896,0.69182998,0.50199169,0.67130002,0.47163415,0.60172883,0.14837854,0.40637529,0.16203646,0.45736282,0.17068163,0.22318247,0.57128802,0.31293324,-0.14233181,0.13077439,-0.12696715,0.070412107,0.14894544,0.18143879,0.02209197,0.19932348,-0.076313674,-0.07580838,0.71409452,0.74572092,0.24562497,0.284226,0.10689799,0.19784915,0.1353342,0.10905493,-0.082927011,-0.080402732,0.97476688,1.3741435,0.75413793,1.1208068,0.25686507,0.8350051,0.30048743,0.48570165,1.0963631,0.66103393,-0.059151441,0.17783739,0.0026314855,0.16671731,-0.1993911,-0.066131949,0.21086453,0.38228282,0.29860869,0.57994199,0.16166908,0.444574,0.12677382,0.22032923,0.017568713,0.21688306,-0.27513582,-0.15207198,-0.12745313,-0.021711424,0.31346174,0.65466976,0.53642988,0.42462532,0.097439945,-0.10862531,-0.15130371,0.037793396
-0.045567431,-0.60543874,-0.5109275,-0.48698482,-0.45002699,-0.77989313,-0.66498366,-0.27514975,-0.55538517,-0.75528419,-0.18818529,-0.069927044,-0.57703725,-0.31670904,-0.59888625,-0.77283794,0.1665161,-0.34688909,-0.32261576,-0.49125513,-1.1774983,-1.0493609,-0.61518615,-0.42534631,-0.76354054,-0.75069505,-0.82023776,-0.78185737,-0.24240378,-0.17671263,-0.70731485,-0.46144634,-0.80545586,-0.80003697,-1.1929117,-1.0933659,-0.41988522,-0.40429448,-0.86965165,-0.95852894,-0.99569774,-0.99037242,-0.5581519,-0.50746757,-1.2319741,-0.94146031,-0.59854031,-0.85404021,-0.72862455,-0.62515074,-0.46909203,-0.64482903,-0.18023414,-0.67585391,-0.5041371,-0.70743763,-0.013807205,-0.64348775,-0.6651108,-0.91751325,-0.48588669,-0.29612869000000003,-0.28414536,-0.3307716,-0.36608912,-0.4227148,-1.3423618,-1.2988994,-0.62285227,-0.8013536,-0.63413441,-0.68553972,-0.23904209,-0.54308394,-0.20802423,-0.52078018,-0.41741815,-0.95035595,1.2365738,0.99598408,0.7173239,0.26370859,-0.71847749,-0.4479101,-0.20715776,-0.40537852,-0.45596233,-0.88463613,-0.24290374,-0.80815873,-0.12695083,-0.62104547,-0.046688512,-0.52214563,-0.79525077,-0.47452311,-0.8377991,-0.047562482,-0.37800783,-0.10489572,-0.11190668,-0.46525151,-0.33717476,-0.17611845,-0.78753293,-0.79274294,-0.883937,-0.36217314,-0.30649221,-0.5494417,-0.16010597,0.14185344,-0.20057273,-0.23021093,-0.55471832,0.028015919
0.12346867,-0.2943711,-0.042034829,-0.026641421,0.016150292,-0.21670438,-0.076846771,0.026566923,0.1269311,0.033572929,0.22296104,0.23853293,0.16395023,0.15959272,-0.055806287,-0.32355571,0.29947865,0.25386387,-0.063746169,-0.045446206,-0.018512517,-0.11323218,-0.004069373,0.1198901,-0.64463508,-0.26261294,0.031175569,0.044263318,-0.050304919,-0.22476058,-0.30671772,-0.048326343,-0.31273636,-0.30420303,-0.38178143,-0.4258309,-0.20687781,-0.35577857,-0.24045384,-0.30932243,0.26917322,-0.10784336,-1.5186435,-1.4598926,-1.3541272,-1.3396039,-1.1027033,-1.2353619,-0.94035348,-0.96248263,-0.52045524,-0.62611169,-0.52749479,-0.55568284,-0.61524081,-0.58382249,0.047148146,-0.27599432,-0.83530557,-0.9920975,0.22878107,0.36716153,-0.065908566,-0.076750055,0.25676294,0.19729339,-0.93461347,-0.99947658,-0.18704057,-0.57040846,-0.10728922,-0.13240919,0.33351922,-0.046362927,0.31950125,-0.040916093,-0.09781988,-0.58610022,0.72881758,0.30296975,0.49615677,0.17171904,-0.0058037639,-0.032464121,-0.052100424,-0.17533667,-0.026650943,-0.14126689,-0.087755788,-0.39507398,-0.60437334,-0.52487698,-0.49384362,-0.37832078,-0.57066312,-0.34288691,-0.85343361,-0.48485045,-0.86801508,-0.42263255,-0.43148029,-0.44682097,-0.30988187,-0.1214046,-0.40913665,-0.26890771,-0.27356666,-0.52035463,-0.42611305,-1.3366466,-1.1263676,-0.83782369,-1.1182693,-0.42831543,-0.26354551,-0.38882713
0.46831754,-0.19339776,0.070226736,0.072721682,0.27928098,0.36904937,-0.084796414,0.15558983,0.22853015,0.13483906,0.14947233,0.19409774,-0.20811503,0.090192799,0.079481099,0.13353652,0.32509476,0.38596119,0.49535373,0.32756673,0.92053044,0.78418103,-0.25680961,-0.096847683,0.62651718,0.49269314,1.0928141,1.1830891,0.086133838,-0.049767286,0.098888204,0.064993471,0.070959486,0.17528021,-0.094650343,-0.04199063,-0.049503364,-0.13169934,-0.34520334,-0.54850981,0.17309328,-0.14886063,0.52549195,0.17609903,-0.0050657168,-0.39086798,-0.17763875,0.083376721,0.098794162,-0.31816319,0.073164977,-0.091991782,-0.092154458,-0.11805075,-0.22622205,-0.28407469,0.37399924,-0.42838161,-0.17856112,0.05696997,-0.056561723,0.24070704,0.47706568,0.45578216,-0.57471812,0.053778291,-0.031204972,-0.26986125,-0.55708659,-1.1327045,0.39849991,0.77787638,0.54933029,0.34302416,0.65633708,0.64047104,0.59048218,0.44096595,1.7565382,1.0650533,1.2876186,1.5001106,-0.19718666,-0.08859282,-0.0096784234,0.2073935,-0.41734114,-0.94373286,-0.017287046,-0.032508157,0.6650992,0.44035052,0.36732633,0.31801796,-0.30417013,-0.17522275,-0.20723498,0.031172425,0.88144833,0.85479426,0.55176157,0.24403523,0.53240618,0.32172763,0.1368086,-0.079145253,0.26326409,0.20023196,0.05728375,-0.42172365,0.34505683,1.49129,0.30013302,0.68387663,0.542624,-0.34011658
0.47583175,0.28828922,0.012099699,0.088596169,0.39746428,0.50339866,-0.040863402,0.39317274,0.82235357,1.0653307,0.050149431,0.93486285,0.032840963,0.29842827,0.009529314,0.49077857,0.78089428,1.358968,0.35114604,0.33737934,-0.23486561,-0.26284355,-0.33455768,-0.19117375,-0.47684926,-0.46103491,-0.051344506,-0.43456866,0.2294158,0.6643213,-0.50633252,-0.16251808,-0.012040542,0.0147889,-0.27212423,-0.37200636,0.02387316,0.043219887,-0.11794171,0.041358415,-0.11823292,0.078034006,-0.063692641,-0.0078729875,-0.19699094,-0.20404442,0.027819782,0.29672909,-0.13285509,-0.18290836,-0.16815867,-0.16982668,-0.23024707,-0.23941608,-0.049158335,-0.050626632,0.81936455,0.34260239,0.65361729,0.88318700000000006,0.62301588,0.95290112,0.28371881,0.75026646,0.2737413,0.27993228,-0.27691947,-0.20381434,0.021761641,-0.43001664,0.069033772,0.13804306,0.22448626,0.19820188,0.30245399,0.3199617,0.20489565,0.056999594,2.3575755,2.6904945,2.3040385,1.5908201,0.53801316,0.94384766,0.48392761,0.42209327,0.15704456,0.21163315,0.22250911,0.32808268,0.60708779,0.1891078,0.2610862,-0.03694148,-0.029987504,0.33369666,-0.045469139,0.74079719,0.78712904,0.78119528,0.47340542,0.263661,0.54532075,0.39947891,0.27688485,0.35810268,0.31217402,0.21346004,0.14464818,0.22671818999999999,0.86876321,0.77284503,0.50794607,0.89318061,0.62847269,0.19570228
0.060220785,0.10621167,-0.3309093,-0.17396174,-0.20285808,-0.23118529,-0.35135354,-0.028340682,-0.18238872,-0.12311217,-0.25610632,0.38221955,-0.23483307,0.27510649,-0.21512529,0.072448526,0.86676151,0.55711466,0.085783806,0.11222551,-0.20599969,-0.20612064,-0.57651639,-0.42045334,-0.52092355,-0.32349414,-0.39808105,-0.32331245,0.28313676,0.66890973,-0.13079599,-0.097303316,-0.16639134,-0.10019721,-0.57808018,-0.37855253,-0.088440634,-0.09620969,-0.19772393,-0.15777977,0.11068829,0.068269156,-0.051753685,-0.12442207,-0.12851286,-0.17362501,-0.093061335,-0.070146184,-0.23444542,-0.24971785,-0.17124858,-0.31008747,-0.090321347,-0.25536525,-0.11693365,-0.082028046,0.44298899,-0.45435148,-0.2000013,-0.42562136,0.14311984,0.35239139,0.60462928,0.52155322,-0.5849756,-0.43223864,-0.45548534,-0.22339472,-0.3523909,-0.66015017,-0.24548636,-0.088123247,0.25850448,0.20654776,0.12261125,0.2568174,0.12430362,-0.040947944,1.4745919,1.1482012,1.5488052,1.6318895,0.080389135,0.68785477,-0.034164047,0.20749193,-0.3585386,-0.085850377,-0.065944366,-0.040830068,-0.26988903,-0.33426018,-0.13085152,-0.26970443,-0.20390917,0.20502113,-0.11759901,0.45644265,0.28853759,0.27891546,0.13675522,-0.031475417,-0.0032478159,0.04812599,-0.3262682,-0.32296434,-0.092421044,-0.097718202,0.1064788,0.13490179,0.23628815,0.30395655,-0.12506071,-0.28730747,-0.5094257,-0.23863875
0.68467486,0.37569419,0.1199231,0.16170795,2.432525,2.2245154,0.18269581,0.33133149,1.7800113,1.9692231,0.50373298,0.7303229,0.36840765,0.77908766,1.0772067,1.5190183,1.4512216,1.162041,0.73540378,0.8470647,0.66497576,0.85110828,-0.027738675,0.03188628,1.7277995,1.5545691,2.5413268,1.952866,0.71702373,0.99952579,0.32971454,0.38939023,0.52238846,0.41159171,0.53427815,0.67668915,0.36240694,0.23273235,0.20395225,0.055991758,0.58710614,0.23454887,0.5004912,0.70543492,0.3680836,0.57647026,0.54084706,0.86672199,0.37791707,0.51273334,0.32345197,0.43333483,0.51512825,0.58212534,0.62175518,0.37769097,1.1726309,0.72874975,1.004662,0.92616081,0.80146343,0.90598315,1.0225736,0.98134711,0.088914648,0.3945148,0.76987231,0.79231602,0.67900634,0.94804019,0.74726999,0.73098636,0.85202968,0.97542375,0.85239759,0.85995114,0.87553161,0.71874452,2.2133145,1.9641161,1.8363845,1.1974202,1.3254226,1.3436446,0.63480771,0.52481025,0.46248192,-0.11394223,0.58795917,-0.087145928,1.7416477,1.2368717,0.73437309,0.49462591,0.33115181,0.097457144,0.38684875,0.95186037,0.97898769,1.5101834,0.51708978,0.57890862,0.49966079,0.54125541,0.9567821,0.91836646,-0.58626354,-0.62861353,0.48799601,0.97521761,1.1692209,1.9215991,0.86381841,0.97422051,0.89252055,0.45516665
